0.2, 0.0, 0.0, 2.49111E-03, 2.69899E-03, 2.37377E-03, 6.37937E-04
0.2, 1.0, 0.0, 2.49200E-03, 2.70461E-03, 2.37797E-03, 6.39798E-04
0.2, 2.0, 0.0, 2.49420E-03, 2.71036E-03, 2.38447E-03, 6.41194E-04
0.2, 4.0, 0.0, 2.49607E-03, 2.70884E-03, 2.38814E-03, 6.40651E-04
0.2, 6.0, 0.0, 2.50011E-03, 2.71306E-03, 2.39800E-03, 6.43205E-04
0.2, 8.0, 0.0, 2.50344E-03, 2.71985E-03, 2.40749E-03, 6.44232E-04
0.2, 10.0, 0.0, 2.50950E-03, 2.72548E-03, 2.41937E-03, 6.48100E-04
0.2, 0.0, 15000.0, 3.25454E-03, 3.56084E-03, 3.13628E-03, 1.53578E-03
0.2, 1.0, 15000.0, 3.25581E-03, 3.56912E-03, 3.14247E-03, 1.54026E-03
0.2, 2.0, 15000.0, 3.25903E-03, 3.57761E-03, 3.15208E-03, 1.54363E-03
0.2, 4.0, 15000.0, 3.26170E-03, 3.57532E-03, 3.15746E-03, 1.54233E-03
0.2, 6.0, 15000.0, 3.26759E-03, 3.58151E-03, 3.17204E-03, 1.54849E-03
0.2, 8.0, 15000.0, 3.27237E-03, 3.59152E-03, 3.18607E-03, 1.55096E-03
0.2, 10.0,15000.0, 3.28117E-03, 3.59981E-03, 3.20364E-03, 1.56028E-03
0.2, 0.0, 30000.0, 9.86453E-04, 1.30221E-03, 1.17209E-03, 5.07408E-03
0.2, 1.0, 30000.0, 9.87556E-04, 1.31108E-03, 1.17873E-03, 5.08888E-03
0.2, 2.0, 30000.0, 9.90435E-04, 1.32041E-03, 1.18922E-03, 5.09999E-03
0.2, 4.0, 30000.0, 9.92645E-04, 1.31730E-03, 1.19525E-03, 5.09570E-03
0.2, 6.0, 30000.0, 9.97911E-04, 1.32363E-03, 1.21187E-03, 5.11604E-03
0.2, 8.0, 30000.0, 1.00206E-03, 1.33416E-03, 1.22782E-03, 5.12422E-03
0.2, 10.0,30000.0, 1.01052E-03, 1.34398E-03, 1.24811E-03, 5.15499E-03
0.2, 0.0, 45000.0, 3.12748E-03, 4.12856E-03, 3.71603E-03, 1.60870E-02
0.2, 1.0, 45000.0, 3.13097E-03, 4.15669E-03, 3.73708E-03, 1.61340E-02
0.2, 2.0, 45000.0, 3.14010E-03, 4.18628E-03, 3.77035E-03, 1.61692E-02
